,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,filter_approach,iteration,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,number of branches per iteration,number_of_branches,number_of_estimators,probability_threshold,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
309,178184,416587,0.9333333333333333,0.95,2.2888888888888888,4,1,iris,173,0.9333333333333333,0.9917283950617284,118.15555555555555,77,probability,9,561260,0.9333333333333333,0.9691358024691359,12.911111111111111,19,7,"[4, 14, 26, 87, 152, 157, 168, 210, 387, 387, 462, 505, 641, 852, 882, 996, 1022, 1022, 1562, 1562, 1570, 2022, 2150, 2242, 2797, 2863, 3499, 3679, 3679, 3679, 3871, 3907, 3961, 4621, 5039, 5039, 5149, 5149, 5440, 6986, 7336, 7346, 8466, 9728, 9728, 10573, 11404, 12487, 14302]",14366,50,15000,68519,2
310,948321,200537,0.8888888888888888,0.9550617283950618,2.3777777777777778,3,1,iris,350,0.9111111111111111,0.9930864197530864,238.2888888888889,119,probability,0,343007,0.9111111111111111,0.968641975308642,12.088888888888889,20,7,"[11, 25, 44, 87, 224, 357, 420, 450, 687, 932, 1147, 1280, 1542, 1648, 1704, 1947, 2060, 2060, 2214, 2453, 2542, 2727, 3188, 3361, 3906, 4125, 4125, 4160, 4395, 4713, 4738, 5025, 6515, 7000, 7277, 7593, 7593, 8227, 8227, 8307, 8368, 9516, 9516, 9516, 10068, 10068, 10068, 10572, 11335, 11575, 11575, 11689, 13188, 13227, 13227, 13386, 14932, 14932, 14932, 15002, 15002, 15001, 15001, 15000, 15000, 15000, 15000, 15004, 15000, 15000, 15000, 15011, 15011, 15001, 15001, 15001, 15001, 15001, 15000, 15003, 14994, 14994, 14994, 14994, 14994, 15002, 15002, 15000, 15000, 15000, 15001, 15001, 15004, 15004, 15004, 15004, 15004, 15004, 15004]",15098,100,15000,220255,2
311,509038,246654,1.0,1.0,2.5555555555555554,4,1,iris,399,1.0,1.0,268.4222222222222,119,probability,1,685836,1.0,1.0,14.0,23,6,"[27, 88, 145, 281, 464, 686, 1064, 1093, 1791, 2465, 2500, 3130, 3999, 5357, 5357, 6241, 6241, 6247, 7202, 7202, 7630, 8327, 9233, 9487, 11504, 12736, 13429, 14924, 15000, 15000, 15000, 15002, 15001, 15004, 15004, 15001, 15000, 15013, 15002, 15003, 15001, 15000, 15000, 15000, 15001, 15005, 15002, 15008, 15008, 15003, 15003, 15003, 15003, 15001, 15000, 15000, 15003, 15001, 15000, 15001, 15000, 15001, 15003, 15001, 15001, 15004, 15004, 15004, 15000, 15002, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 14980, 15000, 15004, 15004, 15004, 15003, 15003, 15003, 15000, 15000, 15000, 15000, 15000, 15000, 15001, 15001, 15002, 15002, 15002]",15258,100,15000,131533,0
312,868286,200244,0.9777777777777777,0.9833333333333334,2.3333333333333335,4,1,iris,382,0.9777777777777777,0.9987654320987654,248.42222222222222,135,probability,2,58974,0.9777777777777777,0.9982716049382716,15.333333333333334,23,10,"[40, 96, 259, 639, 1129, 1434, 1600, 1871, 2649, 3626, 3895, 4201, 5633, 6139, 6303, 7852, 8188, 9151, 9247, 10127, 10909, 10909, 11610, 11610, 12062, 12192, 13602, 15014, 15014, 15002, 15002, 15006, 15002, 15002, 15006, 15000, 15000, 15000, 15002, 15002, 14848, 15001, 15000, 15009, 15002, 15005, 15000, 15002, 15002, 15002, 15002, 15002, 15001, 15003, 15004, 15003, 15005, 15003, 15000, 15000, 14981, 15001, 15005, 15001, 15001, 15001, 15001, 15002, 15008, 15001, 15004, 15004, 15004, 15001, 15003, 15000, 15000, 15000, 15000, 15001, 15001, 15004, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15011, 15004, 15001, 15001, 15003, 15003, 15003, 15003, 15001]",15476,100,15000,153653,2
313,922034,216159,0.9555555555555556,0.9829629629629629,2.2,3,1,iris,344,0.9555555555555556,0.9965432098765432,239.04444444444445,139,probability,3,886601,0.9555555555555556,0.9851851851851852,13.688888888888888,21,10,"[28, 77, 173, 206, 490, 592, 714, 738, 780, 1057, 1326, 1502, 2025, 2265, 3285, 4178, 4563, 4663, 5799, 6016, 6341, 6709, 7351, 7492, 7521, 7792, 8339, 8339, 9278, 11573, 11739, 12404, 12774, 12807, 12856, 13516, 15009, 15000, 15002, 15001, 15002, 15002, 15002, 15000, 15002, 15004, 15004, 15006, 15006, 15008, 15003, 15001, 15002, 15026, 15005, 15005, 15010, 15005, 15003, 15002, 14982, 15001, 15000, 15001, 15001, 15001, 15001, 15002, 15001, 15003, 15005, 15000, 15002, 15002, 15000, 15000, 15000, 15000, 15002, 15009, 15000, 15000, 15002, 15001, 15001, 15000, 15000, 15019, 15003, 15003, 15002, 15002, 15002, 15003, 15003, 15012, 15012, 15001, 15000]",15316,100,15000,131552,1
314,452575,216159,0.9333333333333333,0.95,2.6,5,1,iris,377,0.9333333333333333,0.9940740740740741,248.53333333333333,116,probability,4,489321,0.9111111111111111,0.9935802469135803,14.044444444444444,21,11,"[33, 117, 244, 346, 399, 543, 781, 819, 1095, 1460, 1557, 2154, 2396, 2630, 2797, 3024, 3154, 3156, 3393, 3412, 3874, 3874, 4084, 4245, 4245, 4421, 4634, 4709, 5473, 5662, 5662, 6060, 6167, 6355, 6355, 6413, 6761, 6761, 6782, 6782, 6736, 7721, 7721, 8367, 9086, 9575, 9575, 10096, 10209, 10209, 11067, 11067, 11363, 11383, 11383, 11383, 11435, 11435, 11886, 12669, 12886, 13238, 13322, 13322, 15017, 15017, 15001, 15002, 15045, 15045, 15045, 15045, 15028, 15002, 15001, 15014, 15001, 15000, 15000, 15000, 14979, 15004, 15005, 15002, 15003, 15003, 15027, 15001, 15001, 15007, 15004, 15001, 15000, 15007, 15007, 15004, 15003, 15002, 15002]",15247,100,15000,131518,2
315,906640,315116,0.9111111111111111,0.9333333333333332,1.9333333333333333,3,1,iris,313,0.9111111111111111,0.992716049382716,219.0222222222222,170,probability,5,984547,0.9111111111111111,0.992962962962963,12.511111111111111,17,9,"[9, 31, 48, 121, 121, 128, 207, 192, 247, 295, 306, 412, 412, 432, 434, 488, 488, 488, 608, 685, 923, 1380, 1490, 1661, 1813, 1978, 1978, 2770, 2770, 2828, 2828, 3427, 3427, 3493, 3610, 3811, 3903, 3903, 5043, 5840, 5782, 6324, 6763, 7399, 8140, 8140, 8231, 9401, 9401, 9932, 9932, 9932, 10283, 10283, 10283, 10444, 10592, 10592, 10882, 10882, 10977, 11454, 11454, 11606, 11606, 11606, 11637, 11637, 12084, 12516, 12642, 13052, 13309, 13309, 14194, 14194, 15018, 15005, 15007, 15026, 15024, 15023, 15023, 15010, 15010, 15010, 15010, 15006, 15006, 15008, 15009, 15009, 15011, 15001, 15011, 15011, 15011, 15011, 15011]",15150,100,15000,184131,2
316,985399,200536,0.9111111111111111,0.9333333333333332,2.7777777777777777,5,1,iris,400,0.9555555555555556,0.9975308641975309,270.3777777777778,123,probability,6,883589,0.9555555555555556,0.9990123456790123,13.755555555555556,23,8,"[39, 114, 212, 291, 419, 604, 849, 960, 1425, 2192, 2977, 3355, 3783, 4249, 4697, 5499, 5945, 6750, 7855, 7871, 8866, 9600, 10222, 11214, 11214, 11342, 12733, 12858, 12858, 12955, 13273, 14201, 14551, 15000, 15006, 15001, 15002, 15002, 15007, 15000, 15005, 15016, 15020, 15001, 15001, 15002, 15001, 15001, 15001, 15000, 15000, 15001, 15000, 15002, 15005, 15004, 15006, 15000, 15000, 15000, 15003, 15003, 15004, 15001, 15002, 15002, 15004, 15000, 15000, 15001, 15001, 15001, 15001, 15000, 15006, 15006, 15002, 15000, 15001, 15001, 14997, 15000, 15000, 15002, 15002, 15004, 15006, 15006, 15002, 15002, 15004, 15004, 15000, 15000, 15000, 15000, 15000, 15000, 15001]",15308,100,15000,115882,3
317,632528,284686,0.9555555555555556,0.9749382716049384,2.2444444444444445,3,1,iris,344,0.9555555555555556,0.9977777777777778,243.13333333333333,156,probability,7,324176,0.9555555555555556,0.9977777777777778,15.155555555555555,20,9,"[19, 90, 201, 297, 376, 568, 639, 793, 1019, 1122, 1172, 1270, 1868, 1985, 2245, 2431, 3465, 3465, 3839, 3933, 4749, 4749, 4749, 4749, 5649, 6753, 7606, 8814, 8866, 9443, 9889, 10249, 10277, 10939, 10939, 11180, 11614, 11671, 11671, 12919, 13083, 13986, 15014, 15001, 15008, 15010, 15016, 15000, 15003, 15014, 15014, 15002, 15002, 15002, 15002, 15002, 15010, 15010, 15010, 15015, 15000, 15008, 15008, 15005, 15001, 15001, 15003, 15004, 15011, 15011, 15003, 15003, 15000, 15003, 15003, 15003, 15000, 15001, 15005, 15000, 15000, 15000, 15000, 15000, 15003, 15003, 15003, 15003, 15003, 15003, 15006, 15006, 15006, 15003, 15003, 15003, 15001, 15006, 15004]",15264,100,15000,130019,1
318,275981,200560,0.9333333333333333,0.95,1.8444444444444446,3,1,iris,377,0.9333333333333333,0.9954320987654321,228.48888888888888,153,probability,8,605447,0.9333333333333333,0.9949382716049382,13.755555555555556,19,9,"[30, 47, 62, 125, 170, 212, 493, 494, 706, 829, 829, 890, 1004, 1282, 1436, 1619, 1996, 3111, 3433, 3713, 4546, 5622, 5626, 5872, 6489, 6552, 6681, 7352, 7811, 7875, 8310, 9691, 9992, 10381, 10739, 10739, 10812, 11293, 11512, 12648, 15002, 15002, 15002, 15007, 15000, 15006, 15003, 15004, 15004, 15004, 15000, 15001, 15006, 15006, 15006, 15006, 15006, 15008, 15000, 15000, 14989, 15000, 15003, 15007, 15012, 15005, 15005, 15001, 15014, 15003, 15003, 15001, 15001, 15003, 15003, 15004, 15004, 15004, 15003, 15003, 15003, 15001, 15005, 15004, 15004, 15005, 15000, 15006, 15006, 15006, 15014, 15014, 15003, 15005, 15005, 15005, 15012, 15012, 15005]",15194,100,15000,184910,1
319,942388,300802,0.9555555555555556,0.9666666666666668,2.6,5,1,iris,394,0.9777777777777777,0.999753086419753,252.55555555555554,144,probability,9,84668,0.9555555555555556,0.9977777777777778,12.222222222222221,20,8,"[27, 49, 111, 188, 251, 251, 275, 437, 543, 796, 1157, 1632, 1868, 2046, 2490, 2738, 2909, 3958, 4435, 4569, 5208, 5644, 6305, 6635, 6803, 6803, 6995, 7147, 7428, 8037, 8185, 8799, 9739, 10672, 11895, 12713, 12728, 12841, 12913, 13296, 14019, 14210, 15000, 15000, 15008, 15002, 15001, 15000, 15001, 15001, 15001, 15000, 15000, 15005, 15000, 15001, 15001, 15001, 15008, 15000, 15001, 15000, 15000, 15003, 15001, 15001, 15001, 15001, 15004, 15000, 15000, 15000, 15001, 15001, 15005, 15000, 15001, 15001, 15001, 15003, 15001, 15002, 15000, 15000, 15004, 15004, 15000, 15001, 15001, 15000, 15000, 15001, 15000, 15000, 15001, 15000, 15000, 15000, 15000]",15094,100,15000,115911,0
320,787067,216160,0.9555555555555556,0.9666666666666668,1.9777777777777779,4,1,iris,573,0.9333333333333333,0.9940740740740741,356.4,238,probability,0,391949,0.9333333333333333,0.985432098765432,14.733333333333333,23,9,"[9, 17, 39, 109, 150, 194, 238, 468, 659, 823, 1111, 1114, 1559, 2007, 2337, 2485, 2525, 2525, 2997, 2997, 3279, 3322, 3322, 3322, 3729, 4423, 4921, 5130, 5306, 5342, 5342, 6233, 6263, 6945, 8047, 8109, 8283, 9671, 10542, 11020, 10984, 11279, 11279, 11663, 12178, 12856, 13909, 13909, 15003, 15007, 15008, 15008, 15001, 15004, 15004, 15001, 15001, 15001, 15004, 15000, 15001, 15011, 15011, 15000, 15000, 15000, 15000, 15003, 15003, 15001, 15014, 15005, 15008, 15007, 15000, 15000, 15005, 15005, 15005, 15002, 15000, 15000, 15000, 15003, 15002, 15002, 15001, 15001, 15002, 15007, 15003, 15000, 15004, 15006, 15001, 15004, 15004, 15000, 15004, 15004, 15001, 15004, 15002, 15000, 15000, 15000, 15005, 15001, 15001, 15001, 15001, 15003, 15000, 15003, 15004, 15004, 15004, 15004, 15000, 15006, 15000, 15005, 15005, 15005, 15004, 15002, 15002, 15004, 15004, 15004, 15001, 15000, 15001, 15003, 15003, 15003, 15003, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000]",15115,150,15000,184528,2
321,128226,216669,1.0,1.0,2.3333333333333335,3,1,iris,556,1.0,1.0,393.35555555555555,184,probability,1,459013,1.0,1.0,13.11111111111111,21,7,"[23, 59, 130, 270, 403, 503, 673, 738, 862, 1313, 1553, 1837, 2947, 3331, 3331, 3535, 3685, 4424, 5068, 5851, 6216, 6527, 7620, 7689, 7891, 9019, 9716, 9720, 9923, 11129, 11837, 11837, 11847, 12345, 12345, 14029, 14029, 14204, 15001, 15015, 15000, 15013, 15004, 15002, 15002, 15000, 15002, 15011, 15003, 15003, 15003, 15009, 15005, 15003, 15002, 15012, 15003, 15000, 15000, 15000, 15000, 15012, 15001, 15001, 15001, 15001, 15003, 15000, 15000, 15001, 15002, 15002, 15008, 15000, 15002, 15003, 15005, 15002, 15001, 15000, 15001, 15002, 15003, 15004, 15004, 15002, 15002, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15005, 15000, 15000, 15000, 15000, 15000, 15001, 15000, 15000, 15000, 15006, 15006, 15000, 15000, 15000, 15000, 15000, 15001, 15001, 15001, 15003, 15000, 15000, 15001, 15001, 15001, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15002]",15315,150,15000,200532,2
322,925315,269550,0.9333333333333333,0.95,2.2888888888888888,4,1,iris,593,0.9333333333333333,0.997283950617284,371.7111111111111,195,probability,2,207517,0.9333333333333333,0.9928395061728394,11.866666666666667,22,8,"[21, 76, 104, 128, 269, 391, 564, 641, 980, 1095, 1155, 1265, 1550, 1550, 2017, 2017, 2070, 2373, 2466, 2789, 2922, 3681, 3844, 4374, 4702, 5084, 5084, 5370, 5487, 5923, 6354, 6570, 6960, 6960, 10518, 12271, 12271, 13772, 13815, 14122, 14404, 15004, 15001, 15010, 15009, 15004, 15001, 15014, 15014, 15006, 15006, 15000, 15004, 15002, 15000, 15000, 15006, 15006, 15000, 15002, 15004, 15004, 15015, 15001, 15003, 15007, 15007, 15000, 15000, 15001, 15002, 15006, 15009, 15005, 15005, 15005, 15002, 15001, 15005, 15005, 15002, 15002, 15001, 15000, 15007, 15007, 15001, 15005, 15005, 15005, 15005, 15000, 15000, 15002, 15014, 15000, 15000, 15002, 15001, 15000, 14994, 14994, 15001, 15000, 15007, 15004, 15005, 15005, 15001, 15001, 15000, 15007, 15007, 15003, 15002, 15002, 15000, 15001, 15001, 15005, 15000, 15000, 15001, 15001, 15001, 15000, 15000, 15001, 15001, 15001, 15001, 15001, 15000, 15000, 15008, 15008, 15008, 15008, 15000, 15000, 15001, 15001, 15001, 15001, 15000, 15000, 15000, 15000, 15000]",15165,150,15000,214662,1
323,103006,200536,0.9777777777777777,0.9833333333333334,2.4444444444444446,6,1,iris,588,0.9777777777777777,0.9990123456790123,382.4222222222222,196,probability,3,213218,0.9777777777777777,0.9720987654320986,12.466666666666667,24,7,"[31, 54, 151, 295, 530, 688, 1180, 1380, 1641, 1736, 2192, 2657, 2702, 3242, 3610, 4068, 4733, 5456, 5456, 6880, 7233, 7394, 7505, 7579, 7741, 7741, 8228, 8228, 8408, 8682, 9593, 10730, 10730, 12522, 12535, 13443, 13443, 13678, 13678, 13720, 15012, 15007, 15010, 15004, 15008, 15001, 15001, 15002, 15002, 15001, 15001, 15002, 15005, 15005, 15000, 15002, 15002, 15002, 15000, 15002, 14975, 15000, 15003, 15028, 15000, 15007, 15007, 15008, 15001, 15001, 15007, 15002, 15002, 15002, 15006, 15003, 15001, 15001, 15001, 15001, 15001, 15006, 15001, 15000, 15000, 15001, 15004, 15004, 15000, 15004, 15003, 15000, 15000, 15000, 15007, 15003, 15002, 15006, 15007, 15007, 15000, 15002, 15006, 15001, 15011, 15005, 15005, 15000, 15004, 15004, 15004, 15003, 15005, 15005, 15005, 15005, 15004, 15004, 15004, 15004, 15001, 15001, 15003, 15000, 15000, 15000, 15000, 15001, 15001, 15001, 15001, 15001, 15001, 15000, 15000, 15000, 15000, 15000, 15000, 15000, 15001, 15001, 15001, 15000, 15000, 15000, 15000, 15000, 15000]",15194,150,15000,184907,0
